Unnamed: 0,Number of Stars,Number of Planets,Discovery Year,Controversial Flag,Orbital Period [days],Orbital Period Upper Unc. [days],Orbital Period Lower Unc. [days],Orbital Period Limit Flag,Orbit Semi-Major Axis [au],Orbit Semi-Major Axis Upper Unc. [au],Orbit Semi-Major Axis Lower Unc. [au],Orbit Semi-Major Axis Limit Flag,Planet Radius [Earth Radius],Planet Radius Upper Unc. [Earth Radius],Planet Radius Lower Unc. [Earth Radius],Planet Radius Limit Flag,Planet Radius [Jupiter Radius],Planet Radius Upper Unc. [Jupiter Radius],Planet Radius Lower Unc. [Jupiter Radius],Planet Radius Limit Flag.1,Planet Mass or Mass*sin(i) [Earth Mass],Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag,Planet Mass or Mass*sin(i) [Jupiter Mass],Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.,Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag,Planet Mass or Mass*sin(i) Provenance,Eccentricity,Eccentricity Upper Unc.,Eccentricity Lower Unc.,Eccentricity Limit Flag,Insolation Flux [Earth Flux],Insolation Flux Upper Unc. [Earth Flux],Insolation Flux Lower Unc. [Earth Flux],Insolation Flux Limit Flag,Equilibrium Temperature [K],Equilibrium Temperature Upper Unc. [K],Equilibrium Temperature Lower Unc. [K],Equilibrium Temperature Limit Flag,Data show Transit Timing Variations,Stellar Effective Temperature [K],Stellar Effective Temperature Upper Unc. [K],Stellar Effective Temperature Lower Unc. [K],Stellar Effective Temperature Limit Flag,Stellar Radius [Solar Radius],Stellar Radius Upper Unc. [Solar Radius],Stellar Radius Lower Unc. [Solar Radius],Stellar Radius Limit Flag,Stellar Mass [Solar mass],Stellar Mass Upper Unc. [Solar mass],Stellar Mass Lower Unc. [Solar mass],Stellar Mass Limit Flag,Stellar Metallicity [dex],Stellar Metallicity Upper Unc. [dex],Stellar Metallicity Lower Unc. [dex],Stellar Metallicity Limit Flag,Stellar Metallicity Ratio,Stellar Surface Gravity [log10(cm/s**2)],Stellar Surface Gravity Upper Unc. [log10(cm/s**2)],Stellar Surface Gravity Lower Unc. [log10(cm/s**2)],Stellar Surface Gravity Limit Flag,RA [deg],Dec [deg],Distance [pc],Distance [pc] Upper Unc,Distance [pc] Lower Unc,V (Johnson) Magnitude,V (Johnson) Magnitude Upper Unc,V (Johnson) Magnitude Lower Unc,Ks (2MASS) Magnitude,Ks (2MASS) Magnitude Upper Unc,Ks (2MASS) Magnitude Lower Unc,Gaia Magnitude,Gaia Magnitude Upper Unc,Gaia Magnitude Lower Unc
4155,1,3,2016,0,6.2171292,4.234e-05,-4.234e-05,0.0,0.0666,0.003,-0.003,0.0,1.32,0.25,-0.13,0.0,0.118,0.022,-0.012,0.0,2.3,20.65895,-19.443815,0.0,0.00724,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,610.28,84.44,-71.21,0.0,1098.0,21.0,-21.0,0.0,0,5808.0,90.04,-142.55,0.0,1.01,0.23,-0.1,0.0,1.01,0.06,-0.06,0.0,0.03,0.134,-0.166,0.0,1.0,4.43,0.07,-0.16,0.0,294.2809679,42.2909295,1539.63,96.82,-96.82,14.969,0.172,-0.172,13.214,0.034,-0.034,14.8159,0.000287,-0.000287
3064,1,1,2021,0,25.88599968,0.0001,-0.0001,0.0,0.1606,0.003,-0.003,0.0,1.489,0.28,-0.22,0.0,0.133,0.025,-0.02,0.0,2.82,20.65895,-19.443815,0.0,0.00888,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,20.35,3.9,-4.56,0.0,542.0,21.0,-21.0,0.0,0,5190.0,85.0,-77.0,0.0,0.9,0.05,-0.08,0.0,0.82,0.06,-0.03,0.0,0.12,0.15,-0.15,0.0,1.0,4.45,0.11,-0.04,0.0,287.7069031,40.6852161,631.7,7.422,-7.255,14.855,0.206,-0.206,12.745,0.025,-0.025,14.5268,0.000278,-0.000278
5251,2,1,2007,0,2.5199454,5e-07,-5e-07,0.0,0.03889,0.00053,-0.00073,0.0,16.623,0.269,-0.381,0.0,1.483,0.024,-0.034,0.0,271.415,18.116,-16.526,0.0,0.854,0.057,-0.052,0.0,4,0.0,0.05,-0.042,0.0,2121.52,6.43,-5.6,0.0,1812.0,14.0,-14.0,0.0,0,6110.0,50.0,-50.0,0.0,1.47,0.02,-0.03,0.0,1.24,0.05,-0.07,0.0,0.17,0.05,-0.05,0.0,1.0,4.21,0.05,-0.03,0.0,5.1669536,31.9899732,393.072,10.802,-10.249,11.308,0.02,-0.02,10.276,0.018,-0.018,11.5349,0.000675,-0.000675
572,1,2,2000,0,262.70862,0.083,-0.083,0.0,0.84,0.02,-0.02,0.0,13.3,0.28,-0.22,0.0,1.18,0.025,-0.02,0.0,772.3269,44.4962,-44.4962,0.0,2.43,0.14,-0.14,0.0,3,0.38,0.01,-0.01,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5645.0,31.0,-31.0,0.0,1.2,0.02,-0.02,0.0,1.2,0.1,-0.1,0.0,0.36,0.1,-0.1,0.0,1.0,4.36,0.03,-0.03,0.0,31.1423525,25.4135632,37.8478,0.0633,-0.063,7.43,0.03,-0.03,5.861,0.024,-0.024,7.24746,0.00037,-0.00037
2778,1,1,2016,0,4.36128348,2.698e-05,-2.698e-05,0.0,0.0518,0.003,-0.003,0.0,1.31,0.31,-0.18,0.0,0.117,0.028,-0.016,0.0,2.27,20.65895,-19.443815,0.0,0.00714,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,243.08,12.13,-11.46,0.0,1000.0,21.0,-21.0,0.0,0,5772.0,140.28,-187.15,0.0,1.0,0.23,-0.11,0.0,1.0,0.07,-0.07,0.0,0.04,0.143,-0.171,0.0,1.0,4.44,0.07,-0.18,0.0,294.082697,39.5560655,837.481,15.045,-14.531,15.205,0.275,-0.275,13.245,0.036,-0.036,14.9243,0.000506,-0.000506
592,1,2,2009,0,5000.0,400.0,-400.0,0.0,5.8,0.5,-0.5,0.0,13.9,0.28,-0.22,0.0,1.24,0.025,-0.02,0.0,260.0,10.0,-10.0,0.0,0.82,0.03,-0.03,0.0,3,0.12,0.02,-0.02,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5585.0,50.0,-50.0,0.0,1.25,0.04,-0.04,0.0,1.1,0.07,-0.04,0.0,0.28,0.1,-0.1,0.0,1.0,4.25,0.03,-0.03,0.0,228.3675397,-25.3096721,26.1804,0.0516,-0.0515,6.47,0.03,-0.03,4.882,0.016,-0.016,6.28994,0.0004336,-0.0004336
4573,1,3,2013,0,13.749,0.0001,-0.0001,0.0,0.1174,0.003,-0.003,0.0,3.51,0.1,-0.1,0.0,0.313,0.009,-0.009,0.0,64.3,13.9,-13.9,0.0,0.202,0.044,-0.044,0.0,4,0.17,0.1,-0.17,0.0,257.78,7.25,-7.04,0.0,975.0,21.0,-21.0,0.0,1,5883.0,50.0,-50.0,0.0,1.7,0.05,-0.05,0.0,1.21,0.08,-0.08,0.0,0.138,0.013,-0.013,0.0,2.0,4.05,0.01,-0.01,0.0,289.0860607,41.5630224,477.992,5.43,-5.312,11.671,0.022,-0.022,10.403,0.018,-0.018,11.7451,0.000186,-0.000186
5012,1,1,2021,0,0.549372,7e-06,-7e-06,0.0,0.00812,0.00037,-0.00038,0.0,1.258,0.04,-0.039,0.0,0.112,0.004,-0.003,0.0,2.57,0.5,-0.5,0.0,0.00809,0.00157,-0.00157,0.0,4,0.0,0.05,-0.042,0.0,1407.22,6.43,-5.6,0.0,2100.0,39.0,-40.0,0.0,0,4757.0,51.0,-50.0,0.0,0.68,0.01,-0.01,0.0,0.75,0.03,-0.02,0.0,-0.029,0.061,-0.043,0.0,1.0,4.65,0.02,-0.02,0.0,201.2826259,38.9223671,42.5775,0.0622,-0.062,10.0,0.03,-0.03,7.568,9.995,-9.995,9.67517,0.000292,-0.000292
2374,1,3,2021,0,5.72092009,0.0001,-0.0001,0.0,0.0501,0.003,-0.003,0.0,2.628,0.28,-0.22,0.0,0.234,0.025,-0.02,0.0,7.41,20.65895,-19.443815,0.0,0.0233,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,15.84,3.58,-4.52,0.0,509.0,21.0,-21.0,0.0,0,3640.0,81.0,-90.0,0.0,0.5,0.03,-0.06,0.0,0.51,0.04,-0.05,0.0,0.21,0.15,-0.15,0.0,1.0,4.74,0.06,-0.02,0.0,294.528597,46.6408737,769.146,40.593,-36.779,17.5054,0.0466,-0.0466,13.884,0.054,-0.054,16.9282,0.000917,-0.000917
5164,1,1,2022,0,1.548351,1.5e-06,-1.5e-06,0.0,0.0251,0.0019,-0.0019,0.0,2.03,0.1,-0.1,0.0,0.181,0.009,-0.009,0.0,4.78,20.65895,-19.443815,0.0,0.015,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,240.2,6.43,-5.6,0.0,1082.0,47.0,-47.0,0.0,0,4369.0,100.0,-100.0,0.0,0.66,0.02,-0.02,0.0,0.85,0.2,-0.2,0.0,0.02,0.1,-0.1,0.0,1.0,4.73,0.1,-0.1,0.0,82.2900716,-0.3428983,41.1166,0.0736,-0.0732,10.777,0.017,-0.017,7.8,0.02,-0.02,10.4143,0.00059,-0.00059
3887,1,1,2014,0,704.1984,0.0016,-0.0016,0.0,1.219,0.089,-0.089,0.0,4.16,0.19,-0.16,0.0,0.371,0.017,-0.014,0.0,16.1,20.65895,-19.443815,0.0,0.0508,0.066,-0.06055,0.0,1,0.041,0.095,-0.034,0.0,0.23,0.01,-0.01,0.0,185.0,9.0,-5.0,0.0,0,5308.0,50.0,-50.0,0.0,0.76,0.03,-0.03,0.0,0.79,0.03,-0.03,0.0,-0.25,0.08,-0.08,0.0,1.0,4.61,0.1,-0.1,0.0,283.2568116,45.0876823,348.558,2.039,-2.015,13.611,0.08,-0.08,11.535,0.017,-0.017,13.3477,0.000412,-0.000412
3113,1,1,2021,0,10.61340046,0.0001,-0.0001,0.0,0.0953,0.003,-0.003,0.0,2.065,0.28,-0.22,0.0,0.184,0.025,-0.02,0.0,4.92,20.65895,-19.443815,0.0,0.0155,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,139.2,70.61,-32.3,0.0,987.0,21.0,-21.0,0.0,0,5865.0,117.0,-105.0,0.0,1.39,0.23,-0.28,0.0,1.02,0.1,-0.08,0.0,0.0,0.15,-0.15,0.0,1.0,4.16,0.18,-0.1,0.0,289.3644209,41.5332589,627.171,8.988,-8.741,12.825,0.092,-0.092,11.444,0.018,-0.018,12.7877,0.000203,-0.000203
2208,1,2,2014,0,12.794585,4.4e-05,-4.4e-05,0.0,0.088,0.003,-0.003,0.0,1.53,0.09,-0.09,0.0,0.136,0.008,-0.008,0.0,2.96,20.65895,-19.443815,0.0,0.0093,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,16.62,1.7,-1.56,0.0,455.0,21.0,-21.0,0.0,0,4096.0,150.0,-150.0,0.0,0.53,0.03,-0.03,0.0,0.65,0.01,-0.01,0.0,-0.12,0.089,-0.09,0.0,1.0,4.73,0.2,-0.2,0.0,287.8915707,39.3390979,388.63,3.24,-3.187,14.995,0.012,-0.012,12.307,0.024,-0.024,14.7188,0.000282,-0.000282
4075,1,5,2012,0,27.9481449,0.00024,-0.00024,0.0,0.1593,0.003,-0.003,0.0,2.43,0.28,-0.22,0.0,0.217,0.025,-0.02,0.0,43.0,37.2,-18.0,0.0,0.135,0.117,-0.057,0.0,4,0.0,0.05,-0.042,0.0,6.64,0.38,-0.36,0.0,400.0,21.0,-21.0,0.0,1,4362.0,88.0,-88.0,0.0,0.58,0.06,-0.05,0.0,0.62,0.05,-0.05,0.0,-0.01,0.11,-0.099,0.0,1.0,4.7,0.06,-0.08,0.0,285.1683291,44.0264898,578.796,9.604,-9.3,15.746,0.355,-0.355,13.289,0.049,-0.049,15.7813,0.000519,-0.000519
2492,1,2,2014,0,3.107675,2.2e-05,-2.2e-05,0.0,0.039,0.003,-0.003,0.0,0.69,0.05,-0.05,0.0,0.062,0.004,-0.004,0.0,0.257,20.65895,-19.443815,0.0,0.00081,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,228.66,4.13,-4.07,0.0,968.0,21.0,-21.0,0.0,0,4910.0,100.0,-100.0,0.0,0.79,0.04,-0.04,0.0,1.0,0.02,-0.02,0.0,0.264,0.031,-0.031,0.0,2.0,4.57,0.15,-0.15,0.0,297.9707271,47.7316041,301.183,1.309,-1.298,13.624,0.092,-0.092,11.393,0.017,-0.017,13.4205,0.000238,-0.000238
4053,1,2,2021,0,7.37868977,0.0001,-0.0001,0.0,0.0761,0.003,-0.003,0.0,1.227,0.28,-0.22,0.0,0.109,0.025,-0.02,0.0,2.02,20.65895,-19.443815,0.0,0.00637,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,178.68,70.35,-31.66,0.0,933.0,21.0,-21.0,0.0,0,5936.0,94.0,-130.0,0.0,0.97,0.14,-0.05,0.0,1.07,0.05,-0.09,0.0,0.07,0.15,-0.15,0.0,1.0,4.5,0.02,-0.11,0.0,296.4185696,49.540148,570.659,11.599,-11.155,13.387,0.126,-0.126,11.708,0.034,-0.034,13.231,0.000284,-0.000284
383,3,1,2008,0,3.07634,4e-06,-4e-06,0.0,0.04496,0.00046,-0.00045,0.0,15.693,1.457,-1.457,0.0,1.4,0.13,-0.13,0.0,406.8224,85.8141,-85.8141,0.0,1.28,0.27,-0.27,0.0,4,0.0,0.05,-0.042,0.0,1519.96,6.43,-5.6,0.0,1700.0,35.0,-35.0,0.0,0,6200.0,80.0,-80.0,0.0,1.57,0.15,-0.15,0.0,1.27,0.41,-0.41,0.0,0.01,0.1,-0.1,0.0,1.0,4.15,0.03,-0.03,0.0,343.0414932,35.4471778,211.553,1.709,-1.682,10.358,0.005,-0.005,8.953,0.013,-0.013,10.1489,0.000441,-0.000441
852,1,1,2021,0,223.8,0.41,-0.41,0.0,0.768,0.013,-0.013,0.0,12.8,0.28,-0.22,0.0,1.14,0.025,-0.02,0.0,1760.76937,123.95308,-120.77479,0.0,5.54,0.39,-0.38,0.0,3,0.084,0.057,-0.044,0.0,3.44,0.5,-0.46,0.0,380.0,13.0,-13.0,0.0,0,6273.0,44.0,-44.0,0.0,1.21,0.08,-0.08,0.0,1.2,0.06,-0.06,0.0,0.18,0.04,-0.04,0.0,1.0,4.3,0.15,-0.15,0.0,333.8158177,58.2755601,83.0919,0.2375,-0.2361,8.48,0.03,-0.03,7.244,0.017,-0.017,8.34865,0.000247,-0.000247
1880,1,1,2022,0,11.558337715,0.0001,-0.0001,0.0,2.89,0.44,-0.66,0.0,13.6,0.28,-0.22,0.0,1.21,0.025,-0.02,0.0,120.77479,69.92225,-63.56568,0.0,0.38,0.22,-0.2,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5558.5,88.0,-88.0,0.0,0.96,0.06,-0.05,0.0,0.57,0.32,-0.29,0.0,0.02,0.1,-0.1,0.0,1.0,4.45,0.06,-0.08,0.0,271.863875,-29.2815806,6280.0,950.0,-1430.0,13.5035,0.08,-0.08,11.484,0.023,-0.023,13.2865,0.000364,-0.000364
370,1,1,2007,0,3.85298,5e-06,-5e-06,0.0,0.05239,0.0008,-0.00082,0.0,16.589,1.681,-1.681,0.0,1.48,0.15,-0.15,0.0,419.5356,95.349,-95.349,0.0,1.32,0.3,-0.3,0.0,4,0.0,0.05,-0.042,0.0,1669.87,6.43,-5.6,0.0,1675.0,32.0,-31.0,0.0,0,6570.0,80.0,-80.0,0.0,1.62,0.17,-0.17,0.0,1.79,0.6,-0.6,0.0,-0.13,0.1,-0.1,0.0,1.0,4.22,0.03,-0.03,0.0,354.7740917,42.4659866,275.358,3.636,-3.545,10.469,0.005,-0.005,9.313,0.019,-0.019,10.3056,0.000439,-0.000439
2865,1,5,2014,0,6.195469,2.9e-05,-2.9e-05,0.0,0.062,0.003,-0.003,0.0,1.21,0.08,-0.08,0.0,0.108,0.007,-0.007,0.0,1.92,20.65895,-19.443815,0.0,0.00606,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,82.85,2.03,-1.99,0.0,776.0,21.0,-21.0,0.0,0,4997.0,100.0,-100.0,0.0,0.76,0.05,-0.05,0.0,0.84,0.03,-0.03,0.0,0.05,0.104,-0.102,0.0,1.0,4.58,0.15,-0.15,0.0,285.9999204,40.9193822,406.529,3.024,-2.98,14.424,0.137,-0.137,12.186,0.021,-0.021,14.1617,0.000535,-0.000535
3716,2,1,2011,0,131.458,0.077,-0.105,0.0,0.60347,0.00101,-0.00103,0.0,8.16,0.157,-0.157,0.0,0.728,0.014,-0.014,0.0,40.363,6.356,-6.356,0.0,0.127,0.02,-0.02,0.0,4,0.042,0.007,-0.004,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,1,5606.0,150.0,-150.0,0.0,1.03,0.0,0.0,0.0,0.89,0.01,-0.01,0.0,-0.34,0.2,-0.2,0.0,3.0,4.36,0.0,0.0,0.0,294.496955,46.6896733,1819.17,120.96,-107.03,15.863,0.115,-0.115,13.875,0.06,-0.06,15.7352,0.000538,-0.000538
5204,1,1,2020,0,8.3248762,1.57e-05,-1.57e-05,0.0,0.103,0.003,-0.003,0.0,8.631,1.009,-1.009,0.0,0.77,0.09,-0.09,0.0,381.396,20.65895,-19.443815,1.0,1.2,0.066,-0.06055,1.0,3,0.0,0.05,-0.042,0.0,40.8,6.43,-5.6,0.0,704.0,21.0,-21.0,0.0,0,6047.0,162.0,-162.0,0.0,1.02,0.08,-0.08,0.0,1.12,0.06,-0.06,0.0,-0.069,0.042,-0.042,0.0,,4.47,0.05,-0.05,0.0,157.0372806,-64.5052107,142.488,0.461,-0.458,10.635,0.007,-0.007,8.933,0.026,-0.026,10.356,0.000667,-0.000667
1105,1,3,2006,0,31.56,0.04,-0.04,0.0,0.186,0.003,-0.003,0.0,3.46,0.28,-0.22,0.0,0.309,0.025,-0.02,0.0,11.8,20.65895,-19.443815,0.0,0.0371,0.066,-0.06055,0.0,3,0.13,0.06,-0.06,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5385.0,20.0,-20.0,0.0,0.89,0.02,-0.02,0.0,0.86,0.03,-0.03,0.0,-0.05,0.02,-0.02,0.0,1.0,4.49,0.03,-0.03,0.0,124.6010091,-12.6364246,12.5591,0.0097,-0.0096,5.96004,0.023,-0.023,4.165,0.036,-0.036,5.75392,0.0009726,-0.0009726
3101,1,2,2023,0,1.7168283,9.41e-06,-9.41e-06,0.0,0.028,0.003,-0.003,0.0,0.74,0.12,-0.03,0.0,0.074,0.025,-0.02,0.0,0.33,20.65895,-19.443815,0.0,0.00104,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,1056.84,452.51,-186.21,0.0,1455.0,21.0,-21.0,0.0,0,5808.0,105.0,-128.0,0.0,0.9,0.14,-0.05,0.0,0.99,0.05,-0.08,0.0,-0.06,0.15,-0.15,0.0,1.0,4.52,0.03,-0.12,0.0,292.6149958,42.7643438,113.025,0.291,-0.291,10.31,0.005,-0.005,8.693,0.015,-0.015,10.0911,0.00041,-0.00041
2361,1,2,2016,0,0.84338011,8.2e-07,-8.2e-07,0.0,0.0163,0.003,-0.003,0.0,1.38,0.08,-0.06,0.0,0.123,0.007,-0.005,0.0,2.48,20.65895,-19.443815,0.0,0.0078,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,897.9,33.9,-32.77,0.0,1541.0,21.0,-21.0,0.0,0,4861.0,81.92,-112.48,0.0,0.75,0.03,-0.03,0.0,0.8,0.03,-0.04,0.0,0.07,0.157,-0.165,0.0,1.0,4.6,0.02,-0.04,0.0,295.8215678,46.0530562,480.869,5.724,-5.724,15.133,0.069,-0.069,12.684,0.031,-0.031,14.9517,0.00038,-0.00038
4430,1,3,2012,0,12.04,0.0001,-0.0001,0.0,0.08347,0.00353,-0.00353,0.0,2.37,0.37,-0.37,0.0,0.211,0.033,-0.033,0.0,4.3,2.7,-1.8,0.0,0.014,0.008,-0.006,0.0,4,0.0,0.05,-0.042,0.0,15.62,0.42,-0.41,0.0,502.0,21.0,-21.0,0.0,1,4385.0,49.1,-36.59,0.0,0.59,0.03,-0.03,0.0,0.64,0.38,-0.23,0.0,-0.18,0.1,-0.1,0.0,2.0,4.7,0.2,-0.2,0.0,293.6369437,42.8248275,348.291,3.1665,-3.1665,15.258,0.092,-0.092,12.392,0.021,-0.021,15.004,0.000484,-0.000484
1336,2,3,2017,0,7.9752,0.00079,-0.00079,0.0,0.0707,0.0012,-0.0012,0.0,1.014,0.05,-0.049,0.0,0.09,0.004,-0.004,0.0,4.3,20.65895,-19.443815,1.0,0.01353,0.066,-0.06055,1.0,4,0.14,0.12,-0.11,0.0,33.5,1.6,-1.5,0.0,610.0,21.0,-21.0,0.0,0,4500.0,125.0,-75.0,0.0,0.68,0.03,-0.03,0.0,0.74,0.04,-0.04,0.0,-0.02,0.08,-0.08,0.0,2.0,4.68,0.1,-0.1,0.0,67.4128615,22.8825674,59.2474,0.1877,-0.1865,11.101,0.057,-0.057,8.368,0.019,-0.019,10.8545,0.000535,-0.000535
2189,1,1,2016,0,104.3518976,0.0006705,-0.0006705,0.0,0.4297,0.003,-0.003,0.0,1.33,0.08,-0.05,0.0,0.119,0.007,-0.004,0.0,2.33,20.65895,-19.443815,0.0,0.00733,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,9.31,0.26,-0.26,0.0,355.0,21.0,-21.0,0.0,1,5622.0,67.7,-58.78,0.0,0.87,0.02,-0.02,0.0,0.96,0.02,-0.02,0.0,-0.04,0.092,-0.086,0.0,1.0,4.54,0.01,-0.01,0.0,287.2411783,39.3326977,459.273,4.918,-4.818,12.63,0.046,-0.046,10.981,0.017,-0.017,12.5524,0.000377,-0.000377
5054,1,2,2021,0,24.6744,0.0258,-0.0339,0.0,0.15544,0.00255,-0.00263,0.0,13.4,0.28,-0.22,0.0,1.19,0.025,-0.02,0.0,117.27868,32.73633,-26.57045,0.0,0.369,0.103,-0.0836,0.0,4,0.0622,0.0452,-0.0211,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,5144.0,50.0,-50.0,0.0,0.79,0.01,-0.01,0.0,0.82,0.03,-0.02,0.0,0.04,0.05,-0.05,0.0,1.0,4.55,0.2,-0.2,0.0,51.2284214,-73.9575458,235.933,1.051,-1.041,13.004,0.103,-0.103,10.8,0.023,-0.023,12.7606,0.00035,-0.00035
4038,1,1,2016,0,18.68404933,5.589e-05,-5.589e-05,0.0,0.1396,0.003,-0.003,0.0,2.63,0.38,-0.52,0.0,0.235,0.034,-0.046,0.0,7.41,20.65895,-19.443815,0.0,0.0233,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,176.23,6.23,-6.0,0.0,832.0,21.0,-21.0,0.0,0,5573.0,77.72,-79.46,0.0,1.15,0.16,-0.18,0.0,0.95,0.04,-0.04,0.0,0.11,0.085,-0.082,0.0,1.0,4.29,0.15,-0.1,0.0,296.1834239,47.3587776,992.852,15.738,-15.263,13.613,0.103,-0.103,11.798,0.017,-0.017,13.4906,0.000197,-0.000197
4215,1,2,2016,0,16.2254649,0.0001556,-0.0001556,0.0,0.1222,0.003,-0.003,0.0,1.17,0.14,-0.11,0.0,0.104,0.012,-0.01,0.0,1.71,20.65895,-19.443815,0.0,0.00537,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,162.79,7.15,-6.83,0.0,788.0,21.0,-21.0,0.0,0,6020.0,81.21,-72.51,0.0,1.07,0.13,-0.09,0.0,1.03,0.06,-0.05,0.0,-0.14,0.117,-0.12,0.0,1.0,4.39,0.07,-0.1,0.0,284.7882977,44.5916225,1087.87,19.57,-19.57,14.067,0.126,-0.126,12.611,0.026,-0.026,13.9345,0.000238,-0.000238
4022,2,1,2016,0,5.65179605,1.087e-05,-1.087e-05,0.0,0.0676,0.003,-0.003,0.0,1.72,0.28,-0.19,0.0,0.153,0.025,-0.017,0.0,3.61,20.65895,-19.443815,0.0,0.0113,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,506.41,14.21,-13.81,0.0,1248.0,21.0,-21.0,0.0,0,6106.0,72.75,-68.2,0.0,1.44,0.23,-0.16,0.0,1.28,0.07,-0.05,0.0,0.36,0.067,-0.071,0.0,1.0,4.23,0.09,-0.1,0.0,286.2471739,50.2423694,455.336,4.984,-4.879,12.273,0.032,-0.032,10.875,0.019,-0.019,12.1325,0.00016,-0.00016
3538,1,3,2014,0,66.0634,0.0114,-0.0114,0.0,0.33,0.02,-0.02,0.0,2.68,0.17,-0.17,0.0,0.239,0.015,-0.015,0.0,4.0,0.9,-0.9,0.0,0.013,0.003,-0.003,0.0,4,0.0,0.05,-0.042,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,1,5990.0,38.0,-38.0,0.0,1.0,0.02,-0.02,0.0,1.08,0.02,-0.02,0.0,0.05,0.04,-0.04,0.0,1.0,4.47,0.01,-0.01,0.0,297.4653351,42.8828517,704.438,8.809,-8.809,14.142,0.069,-0.069,12.508,0.022,-0.022,13.9628,0.000365,-0.000365
5332,1,1,2019,0,9.38755,2e-05,-2e-05,0.0,0.0904,0.0017,-0.0017,0.0,14.011,0.897,-0.897,0.0,1.25,0.08,-0.08,0.0,311.4734,19.0698,-19.0698,0.0,0.98,0.06,-0.06,0.0,4,0.24,0.04,-0.04,0.0,98.435,6.43,-5.6,0.0,1160.0,35.0,-35.0,0.0,0,5900.0,100.0,-100.0,0.0,1.5,0.08,-0.08,0.0,1.12,0.06,-0.06,0.0,-0.02,0.06,-0.06,0.0,1.0,4.13,0.05,-0.05,0.0,214.0595791,-19.5423062,279.35,3.439,-3.358,11.101,0.012,-0.012,9.505,0.019,-0.019,10.8949,0.000369,-0.000369
1171,1,1,2023,0,3441.0,18.0,-17.0,0.0,4.761,0.042,-0.042,0.0,12.9,0.28,-0.22,0.0,1.15,0.025,-0.02,0.0,1592.32032,251.08444,-241.54959,0.0,5.01,0.79,-0.76,0.0,4,0.187,0.013,-0.013,0.0,98.435,6.43,-5.6,0.0,821.5,21.0,-21.0,0.0,0,6314.0,65.0,-65.0,0.0,1.29,0.05,-0.05,0.0,1.21,0.03,-0.03,0.0,0.04,0.043,-0.043,0.0,1.0,4.49,0.12,-0.12,0.0,155.168879,-53.6640291,57.3063,0.1099,-0.1094,7.64,0.03,-0.03,6.362,0.023,-0.023,7.51304,0.000215,-0.000215
3125,1,1,2021,0,37.30369949,0.0001,-0.0001,0.0,0.2082,0.003,-0.003,0.0,2.944,0.28,-0.22,0.0,0.263,0.025,-0.02,0.0,8.98,20.65895,-19.443815,0.0,0.0282,0.066,-0.06055,0.0,1,0.0,0.05,-0.042,0.0,14.0,10.85,-4.22,0.0,493.0,21.0,-21.0,0.0,0,5646.0,186.0,-186.0,0.0,0.82,0.2,-0.09,0.0,0.86,0.1,-0.09,0.0,-0.28,0.3,-0.3,0.0,1.0,4.55,0.05,-0.16,0.0,297.1992577,41.2264404,1395.13,69.24,-63.08,15.715,0.217,-0.217,13.731,0.05,-0.05,15.5173,0.000493,-0.000493
